clique,erdos-renyi,lattice (d=100),lattice (d=50),"watts-strogatz (d=50, p=3%)","watts-strogatz (d=50, p=5%)"
71.33333333333333,72.43333333333334,71.76666666666667,73.0,71.96666666666667,73.03333333333333
71.73333333333333,72.8,72.1,73.3,72.2,73.26666666666667
72.03333333333333,73.16666666666667,72.33333333333333,73.43333333333334,72.43333333333334,73.66666666666667
72.26666666666667,73.46666666666667,72.7,73.73333333333333,72.7,73.93333333333334
72.43333333333334,73.73333333333333,72.96666666666667,74.06666666666666,73.03333333333333,74.13333333333334
72.7,73.86666666666666,73.2,74.36666666666666,73.3,74.56666666666666
73.16666666666667,74.1,73.4,74.66666666666667,73.66666666666667,74.8
73.5,74.33333333333333,73.56666666666666,74.96666666666667,73.93333333333334,75.1
73.73333333333333,74.5,73.76666666666667,75.4,74.26666666666667,75.16666666666667
73.93333333333334,74.76666666666667,74.13333333333334,75.73333333333333,74.43333333333334,75.33333333333333
74.2,75.03333333333333,74.26666666666667,76.03333333333333,74.73333333333333,75.56666666666666
74.36666666666666,75.23333333333333,74.5,76.2,75.13333333333334,75.83333333333333
74.6,75.4,74.76666666666667,76.5,75.4,76.16666666666667
74.9,75.8,75.03333333333333,76.7,75.56666666666666,76.46666666666667
75.3,76.06666666666666,75.26666666666667,76.9,75.86666666666666,76.73333333333333
75.5,76.26666666666667,75.5,77.23333333333333,76.3,76.96666666666667
75.73333333333333,76.53333333333333,75.7,77.46666666666667,76.53333333333333,77.1
76.1,76.76666666666667,75.9,77.8,76.76666666666667,77.36666666666666
76.43333333333334,76.96666666666667,76.2,78.0,77.03333333333333,77.56666666666666
76.73333333333333,77.13333333333334,76.36666666666666,78.23333333333333,77.16666666666667,77.76666666666667
76.93333333333334,77.4,76.46666666666667,78.4,77.3,77.86666666666666
77.03333333333333,77.7,76.73333333333333,78.63333333333334,77.56666666666666,78.13333333333334
77.33333333333333,77.76666666666667,77.0,78.9,77.76666666666667,78.26666666666667
77.5,78.03333333333333,77.2,79.16666666666667,77.96666666666667,78.4
77.76666666666667,78.4,77.66666666666667,79.43333333333334,78.3,78.66666666666667
77.9,78.7,77.83333333333333,79.6,78.56666666666666,78.9
78.23333333333333,78.93333333333334,78.1,79.76666666666667,78.86666666666666,79.16666666666667
78.56666666666666,79.1,78.16666666666667,80.03333333333333,79.2,79.4
78.83333333333333,79.16666666666667,78.33333333333333,80.33333333333333,79.36666666666666,79.53333333333333
78.96666666666667,79.4,78.56666666666666,80.5,79.7,79.83333333333333
79.13333333333334,79.46666666666667,78.8,80.7,79.93333333333334,80.1
79.4,79.63333333333334,78.9,80.86666666666666,80.2,80.23333333333333
79.63333333333334,79.73333333333333,79.06666666666666,81.06666666666666,80.36666666666666,80.43333333333334
79.8,80.06666666666666,79.33333333333333,81.36666666666666,80.6,80.76666666666667
79.86666666666666,80.3,79.5,81.66666666666667,80.93333333333334,80.96666666666667
80.06666666666666,80.53333333333333,79.8,81.76666666666667,81.03333333333333,81.1
80.2,80.73333333333333,80.03333333333333,81.93333333333334,81.1,81.23333333333333
80.4,80.9,80.23333333333333,82.23333333333333,81.4,81.5
80.6,81.26666666666667,80.4,82.46666666666667,81.66666666666667,81.73333333333333
80.86666666666666,81.36666666666666,80.6,82.66666666666667,81.93333333333334,81.93333333333334
81.0,81.46666666666667,80.7,83.03333333333333,82.16666666666667,82.26666666666667
81.26666666666667,81.5,81.0,83.23333333333333,82.36666666666666,82.4
81.63333333333334,81.66666666666667,81.16666666666667,83.4,82.56666666666666,82.56666666666666
81.76666666666667,81.8,81.26666666666667,83.56666666666666,82.73333333333333,82.76666666666667
81.96666666666667,82.03333333333333,81.46666666666667,83.8,82.93333333333334,82.8
82.13333333333334,82.1,81.73333333333333,83.9,83.06666666666666,82.9
