clique,erdos-renyi,lattice (d=100),lattice (d=50),"watts-strogatz (d=50, p=3%)","watts-strogatz (d=50, p=5%)"
0.0005423447565177435,0.0024647193328252337,0.0005429954861022507,0.00033429496558835966,0.0007112093274282606,0.0007930530268144251
0.0005423447565177435,0.002499673635138302,0.0005429954861022507,0.00033906346855488913,0.0007226274084286002,0.0007930530268144251
0.000555872895045882,0.0025379287273964027,0.0005595298776366421,0.0003478469555992458,0.0007280185346348646,0.0008307721323717417
0.000555872895045882,0.0025857724741759586,0.000567996561236676,0.0003525272888389724,0.0007626129839440667,0.0008307721323717417
0.0005826825690652634,0.0026150076412610954,0.000567996561236676,0.00035740306488871913,0.000773355276349266,0.0008307721323717417
0.0005826825690652634,0.0026309004858469658,0.000584563824324814,0.00037092102057638583,0.0007787342231514821,0.0008349134335685777
0.0005826825690652634,0.0026585010137888465,0.0006078953901972986,0.0003733815899521394,0.0007787342231514821,0.0008349134335685777
0.0006207923334501501,0.0026860280533914866,0.0006078953901972986,0.0003733815899521394,0.0007841131699536983,0.0008447782851025621
0.0006428673886377881,0.002698523902513107,0.0006078953901972986,0.0003748427451414321,0.0008020576089838723,0.0008552440098540011
0.0006565791670554488,0.0027006889670320297,0.0006078953901972986,0.0003748427451414321,0.0008088686701472014,0.0008552440098540011
0.0006565791670554488,0.0027256240339363093,0.0006078953901972986,0.0003836251947327058,0.0008152666228023519,0.0008718211717652173
0.0006865646663369039,0.0027666971960978006,0.0006078953901972986,0.00039069909095281895,0.0008152666228023519,0.0008974634462994115
0.0007002764447545646,0.0028289119039060606,0.0006078953901972986,0.0003984564410420285,0.000818889811208149,0.0009015812144690636
0.0007002764447545646,0.0028583244406032143,0.0006078953901972986,0.00040247304956874324,0.0008256925322965845,0.0009189187875863684
0.0007102714472533151,0.0028879064989588686,0.0006171238877978893,0.00040404027573515133,0.0008522773867838396,0.0009293582906660219
0.0007102714472533151,0.002909376378574685,0.0006346954920853607,0.0004105282661550277,0.0008522773867838396,0.0009397977937456752
0.0007102714472533151,0.002943126316393538,0.0006512298836197523,0.0004133680457881282,0.0008712087551641511,0.0009397977937456752
0.0007238602500797861,0.0029877971418867406,0.0006810758128491435,0.0004133680457881282,0.0008712087551641511,0.000946696248491812
